device,故障小时,故障星期,故障月份,故障季度,是否周末,是否工作日高峰,维修时长_小时,响应时间_小时,维修类型,历史次数,上次间隔_小时,平均间隔_小时,间隔标准差_小时,近期趋势_比值,最近3次平均_小时,最近3次趋势,运行天数,故障频率_次每天,故障加速比,平均维修时长_小时,响应时间趋势,车站编码,品牌编码,线路编码,故障间隔_小时
1015098377,16,3,9,3,0,0,0.23,1.5477777777777777,0,2,4320.835,2490.2105555555554,1830.6244444444444,1.735128377133832,2490.2105555555554,1.0,255.86445601851852,0.007816638665337898,1.0,0.17,-0.40166666666666684,287,0,6,1160.3258333333333
1015098485,12,0,7,3,0,0,0.17,1.4930555555555556,0,1,2443.2155555555555,2443.2155555555555,0.0,0.999999999995907,2443.2155555555555,1.0,277.05927083333336,0.0036093359987277086,1.0,0.26,-0.15694444444444433,9,0,6,4206.206944444444
1015098648,10,4,11,4,0,0,0.42,4.509166666666666,0,1,3933.574722222222,3933.574722222222,0.0,0.9999999999974578,3933.574722222222,1.0,378.03797453703703,0.002645236900405698,1.0,0.17,3.9466666666666663,13,0,6,5139.336666666667
1015098648,8,1,11,4,0,1,0.1,2.0633333333333335,0,2,5139.336666666667,4536.455694444445,602.8809722222225,1.1328969161870597,4536.455694444445,1.0,381.9621064814815,0.005236121505411598,22.518553635344816,0.295,-0.4724999999999997,13,0,6,94.17916666666666
1015099923,7,0,1,1,0,1,0.17,0.3527777777777778,0,1,15.447777777777778,15.447777777777778,0.0,0.9999999993526576,15.447777777777778,1.0,51.63009259259259,0.01936854942118525,1.0,0.29,-0.5577777777777777,198,0,6,1223.6744444444444
1015099923,19,0,1,1,0,1,0.5,1.8822222222222222,0,2,1223.6744444444444,619.561111111111,604.1133333333332,1.975066579356757,619.561111111111,1.0,52.1156712962963,0.03837617266079683,1.0,0.22999999999999998,1.2505555555555556,198,0,6,11.653888888888888
1015099923,17,3,1,1,0,1,0.38,3.1280555555555556,0,3,11.653888888888888,416.9253703703703,570.459843627786,0.02795197825993843,416.9253703703703,1.0,62.049872685185186,0.04834820556716903,1.0,0.32,2.0795370370370367,198,0,6,238.42083333333332
1015099923,23,5,3,1,1,0,0.22,10.05861111111111,0,4,238.42083333333332,372.29923611111104,500.0427986389314,0.640401081177007,491.24972222222215,1.0,127.28332175925927,0.03142595545679981,1.0,0.33499999999999996,8.490208333333333,198,0,6,1565.6027777777779
1015100602,12,0,6,2,0,0,0.33,0.1597222222222222,0,1,3168.7530555555554,3168.7530555555554,0.0,0.9999999999968442,3168.7530555555554,1.0,200.14908564814814,0.004996275635043114,1.0,0.53,0.04166666666666666,122,0,6,1634.825
1015100941,12,6,3,1,1,0,0.29,0.8483333333333334,0,1,548.5033333333333,548.5033333333333,0.0,0.9999999999817686,548.5033333333333,1.0,49.513958333333335,0.020196325110343465,1.0,0.18,-0.915,79,0,6,639.8316666666667
1015112332,15,1,4,2,0,0,0.17,0.3333333333333333,0,1,2613.6330555555555,2613.6330555555555,0.0,0.999999999996174,2613.6330555555555,1.0,113.13934027777778,0.008838658573974508,1.0,0.02,0.3333333333333333,122,0,3,101.71111111111111
1015112332,20,1,4,2,0,0,0.08,0.5,0,2,101.71111111111111,1357.6720833333334,1255.9609722222222,0.07491581535700621,1357.6720833333334,1.0,120.30947916666666,0.016623794017338964,1.0,0.095,0.33333333333333337,122,0,3,172.08333333333334
1015112332,9,0,5,2,0,1,0.17,0.24972222222222223,0,3,172.08333333333334,962.4758333333334,1167.8978813199885,0.1787923679450432,962.4758333333334,1.0,160.87199074074073,0.01864836747644133,1.0,0.09000000000000001,-0.0280555555555555,122,0,3,973.5002777777778
1015112332,14,4,8,3,0,0,0.08,0.0,0,4,973.5002777777778,965.2319444444445,1011.4404996534196,1.0085661621238682,415.76490740740746,1.0,228.0804050925926,0.01753767491940459,1.0,0.11000000000000001,-0.27076388888888886,122,0,3,1613.0019444444445
1015112332,10,0,9,3,0,0,0.12,0.08333333333333333,0,5,1613.0019444444445,1094.7859444444443,941.0347831697441,1.473349153425822,919.5285185185185,1.0,258.9032291666667,0.019312234984837882,1.0,0.10400000000000001,-0.13327777777777777,122,0,3,739.7477777777777
1015112332,9,4,9,3,0,1,0.5,1.25,0,6,739.7477777777777,1035.6129166666667,869.1735281450156,0.7143091456909065,1108.75,1.151976976033317,283.8719791666667,0.021136288328328753,1.0,0.10666666666666667,1.055601851851852,122,0,3,599.25
1015112424,7,1,4,2,0,1,0.08,0.6580555555555555,0,1,2449.1111111111113,2449.1111111111113,0.0,0.9999999999959169,2449.1111111111113,1.0,124.9066087962963,0.008005981505997397,1.0,0.03,0.6580555555555555,122,0,3,548.6475
1015112424,8,6,6,2,1,0,0.08,0.04416666666666667,0,2,548.6475,1498.8793055555557,950.2318055555556,0.3660384781902002,1498.8793055555557,1.0,213.97038194444445,0.009347088049407148,1.0,0.055,-0.28486111111111106,122,0,3,2137.5305555555556
1015113982,16,6,5,2,1,0,0.17,0.13333333333333333,0,1,3594.217222222222,3594.217222222222,0.0,0.9999999999972178,3594.217222222222,1.0,168.13335648148148,0.005947659767977937,1.0,0.17,-0.25,278,0,3,440.98333333333335
1015113982,14,3,10,4,0,0,0.17,0.15,0,2,440.98333333333335,2017.6002777777776,1576.6169444444445,0.2185682358335393,2017.6002777777776,1.0,326.05418981481483,0.006133949700618527,1.0,0.17,-0.10833333333333336,278,0,3,3790.1
1015117248,16,0,6,2,0,0,0.17,0.08055555555555556,0,1,474.35055555555556,474.35055555555556,0.0,0.9999999999789185,474.35055555555556,1.0,200.0623263888889,0.004998442325698849,1.0,0.15,0.08055555555555556,239,0,3,4327.145277777778
1015119745,13,1,7,3,0,0,0.3,0.020555555555555556,0,1,5645.391944444445,5645.391944444445,0.0,0.9999999999982286,5645.391944444445,1.0,285.0409837962963,0.003508267431165783,1.0,0.12,-0.975,296,0,3,1195.5916666666667
1015120974,18,0,9,3,0,1,0.5,115.49388888888889,0,1,778.0833333333334,778.0833333333334,0.0,0.999999999987148,778.0833333333334,1.0,117.41622685185185,0.008516710396951649,1.0,0.1,115.46055555555556,136,0,9,2039.9061111111112
1015177173,17,1,11,4,0,1,0.63,0.11194444444444444,0,1,167.6,167.6,0.0,0.9999999999403341,167.6,1.0,14.264085648148148,0.07010614102207288,1.0,0.67,0.04527777777777778,262,0,8,174.73805555555555
1015177173,8,4,4,2,0,1,0.2,0.35,0,2,174.73805555555555,171.16902777777779,3.5690277777777766,1.020850896998742,171.16902777777779,1.0,142.925,0.013993353157250305,1.0,0.65,0.26069444444444445,262,0,8,3087.8619444444444
1015177173,9,4,4,2,0,1,5.47,0.03333333333333333,0,3,3087.8619444444444,1143.3999999999999,1374.94531479226,2.7005964180666777,1143.3999999999999,1.0,163.95138888888889,0.018298106654242027,1.0,0.5,-0.1428703703703704,262,0,8,504.6333333333333
1015177173,10,3,7,3,0,0,0.33,0.3333333333333333,0,4,504.6333333333333,983.7083333333333,1222.4402845170898,0.5129908085847297,1255.7444444444443,1.0,253.97222222222223,0.015749753910095154,1.0,1.7425,0.1928472222222222,262,0,8,2160.5
1015177173,8,0,7,3,0,1,0.77,1.5,0,5,2160.5,1219.0666666666666,1190.4042925182844,1.7722574647125762,1917.6650925925926,1.0,257.90972222222223,0.019386628611432727,1.0,1.46,1.3209444444444445,262,0,8,94.5
1015177173,5,0,8,3,0,0,0.33,3.4427777777777777,0,6,94.5,1031.638888888889,1164.7021833006113,0.0916018201881317,919.8777777777777,0.8045109128649054,278.8044675925926,0.021520458591673626,1.0,1.345,3.0435648148148147,262,0,8,501.4738888888889
1015177173,5,0,9,3,0,0,0.25,0.09333333333333334,0,7,501.4738888888889,955.9010317460317,1094.1473145072587,0.5246085862755683,918.8246296296296,0.9340417260742488,292.7704166666667,0.02390951954674382,1.0,1.2,-0.7406746031746032,262,0,8,335.1827777777778
1015177173,19,0,10,4,0,1,0.17,0.08333333333333333,0,8,335.1827777777778,878.31125,1043.865303682804,0.38162186556754407,310.3855555555556,0.25460917277125356,349.3541666666667,0.02289939769813346,1.0,1.08125,-0.6580902777777777,262,0,8,1358.01
1015177443,22,2,4,2,0,0,0.23,0.06666666666666667,0,1,3227.9266666666667,3227.9266666666667,0.0,0.999999999996902,3227.9266666666667,1.0,198.96916666666667,0.005025904348663738,1.0,0.75,-0.03333333333333334,58,0,8,1547.3333333333333
1015184770,14,2,10,4,0,0,0.25,0.25,1,1,3462.6644444444446,3462.6644444444446,0.0,0.9999999999971121,3462.6644444444446,1.0,257.2083333333333,0.00388789891462822,1.0,0.23,-0.052222222222222225,237,0,20,2710.3355555555554
1015230610,19,2,10,4,0,1,0.17,0.7436111111111111,0,1,2.471111111111111,2.471111111111111,0.0,0.9999999959532374,2.471111111111111,1.0,3.4377662037037036,0.29088656434013527,1.0,4.83,0.6313888888888889,145,0,19,80.03527777777778
1015230610,7,4,10,4,0,1,0.83,0.23333333333333334,0,2,80.03527777777778,41.253194444444446,38.78208333333333,1.9400989144285554,41.253194444444446,1.0,4.93125,0.4055766793409379,1.0,2.5,-0.19458333333333333,145,0,19,35.84361111111111
1015230610,8,5,10,4,1,0,1.0,0.13333333333333333,0,4,3.4,30.4375,31.631909962781545,0.11170431207829015,39.759629629629636,1.0,5.997916666666667,0.6668982285515804,1.0,2.02,-0.7014583333333333,145,0,19,22.2
1015230610,8,0,10,4,0,1,0.3,0.0,0,5,22.2,28.79,28.483665622858563,0.7711010764949284,20.481203703703702,1.0,7.9847222222222225,0.6261958601495912,1.0,1.816,-0.6944999999999999,145,0,19,47.68333333333333
1015230610,18,2,10,4,0,1,0.17,0.9113888888888889,0,6,47.68333333333333,31.938888888888886,26.938389810860116,1.4929552961058759,24.427777777777777,0.6192085620173813,10.399525462962963,0.5769494022942198,1.0,1.5633333333333335,0.33263888888888893,145,0,19,57.95527777777778
1015230610,8,6,11,4,1,0,0.17,0.15666666666666668,0,7,57.95527777777778,35.65551587301587,26.54973863593449,1.6254225003482325,42.612870370370366,1.4000121677657575,27.978194444444444,0.2501948441991035,1.0,1.3642857142857143,-0.4696031746031745,145,0,19,421.8880555555556
1015230610,19,3,11,4,0,1,0.5,0.6261111111111111,0,9,9.006666666666666,75.60925925925926,124.92363966748215,0.11912121284765106,162.95000000000002,5.101930768971392,32.455162037037034,0.2773056560225896,1.0,1.3111111111111111,-0.03765432098765442,145,0,19,98.44055555555556
1015230610,18,5,12,4,1,0,0.17,0.155,0,10,98.44055555555556,77.89238888888889,118.71073372338772,1.2638019830581906,176.4450925925926,4.948605796968439,76.41715277777777,0.1308606724602806,1.0,1.23,-0.505,145,0,19,1055.0877777777778
1015230610,13,6,12,4,1,0,0.12,0.8258333333333333,0,11,1055.0877777777778,166.72833333333335,302.8685787295835,6.3281852377490075,387.5116666666667,4.616829574069073,77.17739583333334,0.1425287790709445,1.0,1.1336363636363638,0.21174242424242418,145,0,19,18.245833333333334
1015230610,10,1,12,4,0,0,0.17,0.0,0,12,18.245833333333334,154.35479166666667,292.8641514144095,0.11820710672561192,390.59138888888896,5.165920056139119,86.05902777777777,0.13943917692152513,1.0,1.0491666666666666,-0.6317361111111112,145,0,19,213.15916666666666
1015230610,21,3,1,1,0,0,0.25,0.0,0,13,213.15916666666666,158.87820512820514,281.81075103991526,1.3416514019732508,428.8309259259259,5.505427834323914,95.53819444444444,0.13607123387243322,1.0,0.9815384615384615,-0.5831410256410258,145,0,19,227.5
1015230610,16,4,2,1,0,0,1.28,0.0,0,14,227.5,163.77976190476193,272.13409107192615,1.3890605123629427,152.96833333333333,0.9174705358466884,145.31805555555556,0.09634040275640597,1.0,0.9292857142857143,-0.5414880952380953,145,0,19,1194.7166666666667
1015230610,11,6,3,1,1,0,0.25,0.03333333333333333,0,15,1194.7166666666667,232.50888888888892,367.76559540824013,5.138369858995855,545.1252777777778,3.531638194424661,154.1201388888889,0.09732667066186641,1.0,0.9526666666666667,-0.4720555555555557,145,0,19,211.25
1015230610,10,5,3,1,1,0,0.15,0.16666666666666666,0,16,211.25,231.18020833333333,356.12468774768263,0.9137892967302187,544.4888888888889,3.4270835852862787,174.07291666666666,0.09191550475734546,1.0,0.90875,-0.30921875,145,0,19,478.8666666666667
1015230610,16,4,4,2,0,0,0.23,0.7561111111111111,0,18,5.833333333333333,232.42129629629628,344.90729526611403,0.025098101705989445,231.98333333333335,0.9977396323725751,180.3157175925926,0.09982490844569306,1.0,0.8255555555555555,0.3192129629629629,145,0,19,143.99388888888888
1015230610,12,1,4,2,0,0,0.5,0.16666666666666666,0,19,143.99388888888888,227.76722222222222,336.28830210938895,0.6321975896166417,209.56462962962962,0.9064990084202982,205.14583333333334,0.09261704072306286,1.0,0.7942105263157895,-0.28703216374269,145,0,19,595.9227777777778
1015230610,11,3,5,2,0,0,0.17,0.16666666666666666,0,20,595.9227777777778,246.175,337.45134523430164,2.420728253289613,248.58333333333334,1.0115293319357805,228.125,0.08767123287671233,1.0,0.7795,-0.2726805555555556,145,0,19,551.5
1015230610,8,0,5,2,0,1,0.18,0.06666666666666667,0,21,551.5,260.7142857142857,335.67645677001326,2.115342465672288,430.47222222222223,1.8521203911319926,231.99305555555554,0.09051995090849224,1.0,0.7504761904761905,-0.3596957671957672,145,0,19,92.83333333333333
1015230610,20,3,6,2,0,0,0.17,0.07472222222222222,0,22,92.83333333333333,253.08333333333331,329.81780637484536,0.36680935131905923,413.41870370370367,1.8150930570782424,256.47952546296295,0.08577682744963172,1.0,0.7245454545454545,-0.335290404040404,145,0,19,587.6752777777778
1015230610,22,0,6,2,0,0,0.3,0.1,0,23,587.6752777777778,267.63080917874396,329.7060337501832,2.195843145111614,410.66953703703706,1.6682016330673506,267.56597222222223,0.08596010848830117,1.0,0.7004347826086956,-0.2954347826086956,145,0,19,266.07472222222225
1015230610,10,2,7,3,0,0,0.32,0.0,0,24,266.07472222222225,267.56597222222223,322.7642264108356,0.9944266081461745,315.52777777777777,1.210243531156015,290.09144675925927,0.08273253233804266,1.0,0.68375,-0.383125,145,0,19,540.6113888888889
1015230610,21,5,8,3,1,0,0.07,0.06666666666666667,0,25,540.6113888888889,278.4877888888889,320.7374969032595,1.9412391151023491,464.78712962962965,1.8364983718588002,314.5451388888889,0.07947984854673304,1.0,0.6692,-0.30113333333333336,145,0,19,586.8886111111111
1015230610,21,4,8,3,0,0,0.17,0.03333333333333333,0,26,586.8886111111111,290.34935897435895,320.05206891129137,2.0213187766766403,464.5249074074074,1.73569294512653,320.55069444444445,0.08111041545257403,1.0,0.6461538461538462,-0.3228846153846154,145,0,19,144.13333333333333
1015230610,14,5,8,3,1,0,0.25,0.05305555555555556,0,27,144.13333333333333,284.9339506172839,315.28081567844725,0.5058482255835882,423.87777777777774,1.5841991200954786,321.2234837962963,0.08405363045350082,1.0,0.6285185185185186,-0.2912037037037037,145,0,19,16.146944444444443
1015230610,10,5,8,3,1,0,0.15,0.08333333333333333,0,28,16.146944444444443,275.33441468253966,313.5920933316889,0.05864484634975765,249.0562962962963,0.8943167572303203,328.06597222222223,0.08534868706539801,1.0,0.6150000000000001,-0.2505257936507937,145,0,19,164.21972222222223
1015230610,15,6,8,3,1,0,0.13,0.08333333333333333,0,29,164.21972222222223,271.5028735632184,308.8041876151901,0.604854453512573,108.16666666666667,0.372539712314273,329.28125,0.08807060833254247,1.0,0.5989655172413794,-0.24188697318007668,145,0,19,29.166666666666668
1015230610,16,4,9,3,0,0,0.15,0.03333333333333333,0,30,29.166666666666668,263.425,306.7143099751274,0.11072095156328919,69.84444444444445,0.24512503438316652,341.3125,0.08789598974546786,1.0,0.5833333333333334,-0.2838240740740741,145,0,19,288.75
1015230610,22,5,9,3,1,0,0.1,0.08333333333333333,0,31,288.75,264.241935483871,301.759929416203,1.0927485808046447,160.71212962962963,0.5836979362318132,342.5520833333333,0.09049718716740156,1.0,0.5693548387096774,-0.22466845878136205,145,0,19,29.75
1015230610,9,1,9,3,0,1,0.17,0.6108333333333333,0,32,29.75,256.9140625,299.79674602800844,0.11579747604840442,115.8888888888889,0.42684221851389065,359.03496527777776,0.08912780953031212,1.0,0.5546875,0.30985243055555556,145,0,19,395.58916666666664
1015230610,13,3,10,4,0,0,0.33,0.0,0,33,395.58916666666664,261.1163383838384,296.1749523506559,1.5149920112237656,238.0297222222222,0.903595794678509,361.2048611111111,0.09136089669028234,1.0,0.5430303030303031,-0.3103703703703704,145,0,19,52.0775
1015230610,18,5,10,4,1,0,0.25,0.3333333333333333,0,34,52.0775,254.96813725490193,293.9167000002802,0.20425101174855237,159.13888888888889,0.6022469090360567,363.3854166666667,0.0935645692991257,1.0,0.5367647058823529,0.03209150326797383,145,0,19,52.333333333333336
1015230610,22,6,10,4,1,0,0.2,0.0,0,36,0.8,242.27916666666664,290.4510309175585,0.0033019760261419383,35.070277777777775,0.13430901334439566,378.5729166666667,0.09509396582560603,27.89178817337273,0.5208333333333334,-0.2946913580246914,145,0,19,363.7
1015230610,19,3,10,4,0,1,0.25,0.0,0,37,363.7,245.5608108108108,287.17493528167597,1.4810995239195435,138.94444444444443,0.5449482666145322,389.4479166666667,0.09500628560729665,15.9296974818472,0.5121621621621621,-0.2867267267267268,145,0,19,261.0
1015230610,8,6,11,4,1,0,0.17,0.08333333333333333,0,38,261.0,245.9671052631579,283.38190260463136,1.0611175006924092,208.5,0.8367493191580494,391.97222222222223,0.09694564524130111,14.53244077887392,0.5052631578947369,-0.19584795321637433,145,0,19,60.583333333333336
1015230610,9,0,11,4,0,1,0.17,0.016666666666666666,0,40,1.25,235.21458333333334,280.2334044548599,0.005314296342652466,107.6111111111111,0.43822591541138234,393.0486111111111,0.10176858248378948,14.013122056412552,0.4925,-0.25313888888888886,145,0,19,24.583333333333332
1015230610,16,1,11,4,0,0,0.33,0.0,0,41,24.583333333333332,230.07723577235777,278.69529984714774,0.10684817752499429,28.805555555555557,0.1171114142420209,394.3020833333333,0.10398119039442053,13.45645218299594,0.48463414634146346,-0.26363143631436314,145,0,19,30.083333333333332
1015230610,21,4,11,4,0,0,0.17,0.26666666666666666,0,42,30.083333333333332,225.31547619047623,277.04044377964226,0.1335164980259343,18.63888888888889,0.07727127772339283,411.5104166666667,0.10206302999620301,8.847704365194632,0.4809523809523809,0.009312169312169327,145,0,19,413.0
1015425509,11,1,4,2,0,0,0.32,0.18333333333333332,1,1,984.4997222222222,984.4997222222222,0.0,0.9999999999898426,984.4997222222222,1.0,111.90971064814815,0.008935775047654882,1.0,0.58,0.09999999999999999,202,0,15,1701.3333333333333
1015425509,13,0,11,4,0,0,0.18,0.06666666666666667,1,2,1701.3333333333333,1342.9165277777777,358.4168055555555,1.2668943289691916,1342.9165277777777,1.0,313.9722106481481,0.006369990502889738,1.0,0.44999999999999996,-0.06666666666666667,202,0,15,4849.5
1015425591,18,2,9,3,0,1,0.32,0.36666666666666664,0,1,6552.962222222222,6552.962222222222,0.0,0.999999999998474,6552.962222222222,1.0,275.4938773148148,0.0036298447346518378,1.0,0.22,0.02583333333333332,33,0,15,58.89083333333333
1015429514,19,6,9,3,1,0,0.1,0.0,0,1,353.4166666666667,353.4166666666667,0.0,0.9999999999717047,353.4166666666667,1.0,223.90208333333334,0.004466238031877774,1.0,0.25,-0.16666666666666666,119,0,10,5020.233333333334
1015603209,8,4,5,2,0,1,1.0,3.5833333333333335,0,1,1265.2030555555555,1265.2030555555555,0.0,0.9999999999920962,1265.2030555555555,1.0,75.81557870370371,0.013189901298625167,1.0,0.5,3.2958333333333334,80,0,5,554.3708333333333
1015603209,19,1,6,2,0,1,0.25,0.34805555555555556,0,2,554.3708333333333,909.7869444444443,355.4161111111111,0.6093413812019065,909.7869444444443,1.0,108.28371527777777,0.018469997957397795,1.0,0.75,-1.5873611111111112,80,0,5,779.2352777777778
1015603209,14,2,7,3,0,0,0.5,0.6508333333333334,0,3,779.2352777777778,866.2697222222222,296.6500271668738,0.8995296242951073,866.2697222222222,1.0,151.07318287037037,0.019857925430578738,1.0,0.5833333333333334,-0.755462962962963,80,0,5,1026.9472222222223
1015603209,19,6,8,3,1,0,0.5,1.88,0,4,1026.9472222222223,906.4390972222222,266.16097577829123,1.1329467422113269,786.8511111111111,1.0,162.2719675925926,0.02464997534289214,1.0,0.5625,0.6625694444444443,80,0,5,268.7708333333333
1015603828,9,0,4,2,0,1,0.33,0.16361111111111112,0,1,2929.3308333333334,2929.3308333333334,0.0,0.9999999999965863,2929.3308333333334,1.0,203.08274305555557,0.0049241013044936015,1.0,0.5,0.011666666666666686,277,0,5,1944.655
1015663703,10,5,6,2,1,0,0.08,0.1,0,1,2281.7122222222224,2281.7122222222224,0.0,0.9999999999956174,2281.7122222222224,1.0,115.02083333333333,0.008694077159934794,1.0,0.17,0.1,72,0,9,478.78777777777776
1015663703,11,2,6,2,0,0,0.17,0.0,0,2,478.78777777777776,1380.25,901.4622222222223,0.34688482360029627,1380.25,1.0,119.0455787037037,0.016800287938268276,1.0,0.125,-0.05,72,0,9,96.59388888888888
1015663703,9,1,9,3,0,1,0.25,0.03333333333333333,0,3,96.59388888888888,952.3646296296297,952.8524924753725,0.10142532164958663,952.3646296296297,1.0,201.96180555555554,0.014854293819307144,1.0,0.14,0.0,72,0,9,1989.9894444444444
1015674276,12,0,1,1,0,0,0.25,1.05,0,1,1366.55,1366.55,0.0,0.9999999999926824,1366.55,1.0,78.57430555555555,0.012726806720460993,1.0,0.08,0.6000000000000001,203,0,3,519.2333333333333
1015674276,6,1,1,1,0,0,0.17,3.3,0,2,519.2333333333333,942.8916666666667,423.6583333333333,0.5506818563403288,942.8916666666667,1.0,86.31944444444444,0.023169750603378923,1.0,0.165,2.55,203,0,3,185.88333333333333
1015674276,3,3,3,1,0,0,0.33,12.55,0,3,185.88333333333333,690.5555555555555,496.9955883874053,0.26917940466223234,690.5555555555555,1.0,144.23055555555555,0.020800030814860468,1.0,0.16666666666666666,10.950000000000001,203,0,3,1389.8666666666666
1015674276,10,4,8,3,0,0,0.33,0.25,0,4,1389.8666666666666,865.3833333333332,526.2582225538671,1.6060705274933336,698.3277777777777,1.0,271.4826388888889,0.01473390717126888,1.0,0.20750000000000002,-4.0875,203,0,3,3054.05
1015674276,12,4,10,4,0,0,0.05,0.05,0,5,3054.05,1303.1166666666666,993.9819203028237,2.343650478961897,1543.2666666666667,1.0,341.58125,0.014637805792911643,1.0,0.23200000000000004,-3.4700000000000006,203,0,3,1682.3666666666666
1015674276,6,4,11,4,0,0,0.03,0.95,0,6,1682.3666666666666,1366.3249999999998,918.3190342075912,1.2313078269477276,2042.0944444444447,2.9571761866023905,376.35277777777776,0.015942488947279076,33.15072174558075,0.2016666666666667,-1.991666666666667,203,0,3,834.5166666666667
1015765654,9,0,8,3,0,1,0.17,1.8977777777777778,0,1,5753.511388888889,5753.511388888889,0.0,0.999999999998262,5753.511388888889,1.0,246.7014814814815,0.004053481940987308,1.0,0.17,1.8758333333333332,56,0,9,167.32416666666666
1015765698,7,0,5,2,0,1,0.17,1.3291666666666666,0,1,1314.5147222222222,1314.5147222222222,0.0,0.9999999999923928,1314.5147222222222,1.0,130.04184027777777,0.007689832732787658,1.0,0.17,-9.739444444444445,274,0,9,1806.4894444444444
1015765698,7,1,5,2,0,1,0.42,1.6666666666666667,0,2,1806.4894444444444,1560.5020833333333,245.9873611111111,1.157633471769605,1560.5020833333333,1.0,131.06944444444446,0.01525908657412313,1.0,0.17,-4.532222222222221,274,0,9,24.6625
1015765698,9,2,6,2,0,1,0.5,1.0055555555555555,0,3,24.6625,1048.5555555555554,751.3443612341712,0.023520451414420177,1048.5555555555554,1.0,167.11851851851853,0.017951331944506006,1.0,0.25333333333333335,-3.6825925925925915,274,0,9,865.1777777777778
1015765698,7,0,7,3,0,1,0.25,0.8194444444444444,0,4,865.1777777777778,1002.7111111111111,655.5104126770588,0.8628385266524472,898.7765740740741,1.0,200.07002314814815,0.019993000135947774,1.0,0.315,-2.9480555555555545,274,0,9,790.8361111111111
1015765698,9,5,8,3,1,0,0.13,0.5752777777777778,0,5,790.8361111111111,960.3361111111111,592.3999353497924,0.8234992956662609,560.225462962963,1.0,219.14269675925925,0.02281618358239328,1.0,0.302,-2.60261111111111,274,0,9,457.7441666666667
1015765698,9,0,10,4,0,1,0.08,0.45,0,6,457.7441666666667,876.570787037037,572.303430959666,0.5221987470158573,704.5860185185185,0.6719586909617666,284.12847222222223,0.021117207835852813,1.0,0.2733333333333334,-2.2941203703703694,274,0,9,1559.6586111111112
1015765748,14,3,9,3,0,0,0.33,0.0,0,1,4500.283333333334,4500.283333333334,0.0,0.9999999999977779,4500.283333333334,1.0,314.84520833333335,0.003176163948289404,1.0,0.13,-0.36666666666666664,288,0,9,3056.0016666666666
1015766013,19,5,12,4,1,0,0.12,0.05,0,1,1097.8113888888888,1097.8113888888888,0.0,0.9999999999908911,1097.8113888888888,1.0,63.90347222222222,0.015648601949554992,1.0,0.08,0.011388888888888893,208,0,9,435.87194444444447
1015766013,16,5,2,1,1,0,0.12,0.39,0,2,435.87194444444447,766.8416666666667,330.9697222222222,0.5683988799583927,766.8416666666667,1.0,119.79486111111112,0.016695206968393887,1.0,0.1,0.34569444444444447,208,0,9,1341.3933333333334
1015766013,13,4,4,2,0,0,0.17,0.041666666666666664,0,3,1341.3933333333334,958.3588888888889,382.60292406183817,1.3996774578618807,958.3588888888889,1.0,174.6329861111111,0.017178885082404966,1.0,0.10666666666666667,-0.11787037037037038,208,0,9,1316.115
1015766013,18,0,5,2,0,1,0.03,0.06472222222222222,0,4,1316.115,1047.7979166666667,365.76873457829043,1.2560771300007574,1031.1267592592594,1.0,191.86049768518518,0.0208484813093908,1.0,0.1225,-0.06534722222222221,208,0,9,413.4602777777778
1015766013,8,3,5,2,0,1,0.17,0.09111111111111111,0,5,413.4602777777778,920.930388888889,414.01798532646376,0.44895931631937114,1023.6562037037037,1.0,208.4385648148148,0.023987883453535582,1.0,0.10400000000000001,-0.025888888888888878,208,0,9,397.87361111111113
1015766013,14,3,7,3,0,0,0.1,0.07555555555555556,0,6,397.87361111111113,833.7542592592594,425.2538042520371,0.47720729062281,709.1496296296297,0.7399624898814373,271.6836574074074,0.022084508347893037,1.0,0.115,-0.037129629629629624,208,0,9,1517.8822222222223
1015766013,14,3,9,3,0,0,0.67,0.030833333333333334,1,7,1517.8822222222223,931.4868253968255,460.77795652042903,1.6295262378609483,776.4053703703703,0.7409877019348535,313.69385416666665,0.022314750215925095,1.0,0.11285714285714286,-0.07654761904761904,208,0,9,1008.2447222222222
1015766013,7,5,10,4,1,0,0.27,0.1875,0,8,1008.2447222222222,941.0815625,431.7652109929687,1.0713680539368855,974.6668518518518,1.0583501897653882,343.40746527777776,0.023295940854194612,1.0,0.1825,0.08968749999999999,208,0,9,713.1266666666667
1015766020,17,4,8,3,0,1,0.03,0.4125,0,1,928.6211111111111,928.6211111111111,0.0,0.9999999999892314,928.6211111111111,1.0,121.99480324074074,0.008197070477064758,1.0,0.3,0.4125,208,0,9,1999.2541666666666
1015766020,14,4,9,3,0,0,0.92,0.13916666666666666,1,2,1999.2541666666666,1463.9376388888888,535.3165277777778,1.365668942135008,1463.9376388888888,1.0,142.89855324074074,0.01399594295843294,1.0,0.16499999999999998,-0.06708333333333333,208,0,9,501.69
1015766020,19,6,10,4,1,0,0.17,0.13277777777777777,0,3,501.69,1143.188425925926,629.9227242348259,0.43885153892217504,1143.188425925926,1.0,187.110625,0.016033295810967442,1.0,0.4166666666666667,-0.05111111111111111,208,0,9,1061.0897222222222
1015766082,10,1,9,3,0,0,0.42,1.3333333333333333,1,1,2628.0,2628.0,0.0,0.9999999999961948,2628.0,1.0,164.10069444444446,0.006093819428281246,1.0,0.75,1.1666666666666665,188,0,9,1310.4166666666667
