设备编号,维修时长_小时,维修响应_小时,累计故障次数,设备总故障次数,设备故障频率_次每天,最近3次平均间隔,上次故障间隔_小时,上次维修时长_小时,设备平均故障间隔,设备平均维修时长,故障小时,故障星期,是否周末,故障间隔_小时
1015085022,0.75,0.0,68,5,0.027449260328213095,1390.8300925925926,1515.8433333333332,0.5,1456.1315,0.382,11,1,0,111.98527777777778
1015085022,0.42,0.6166666666666667,68,5,0.027449260328213095,609.0136111111111,111.98527777777778,0.75,1456.1315,0.382,18,2,0,199.2122222222222
1015085023,0.58,0.05,35,1,1.0,749.3333333333334,407.2986111111111,0.23,749.3333333333334,0.58,17,2,0,749.3333333333334
1015085024,0.15,0.0,112,5,0.025236803882635543,4927.424444444445,407.2986111111111,0.23,1936.4769444444446,0.312,18,2,0,4927.424444444445
1015085024,0.5,0.0,112,5,0.025236803882635543,2543.864027777778,4927.424444444445,0.15,1936.4769444444446,0.312,10,2,0,160.3036111111111
1015085024,0.5,0.0,112,5,0.025236803882635543,2176.74962962963,160.3036111111111,0.5,1936.4769444444446,0.312,13,6,1,1442.5208333333333
1015085024,0.33,0.9894444444444445,112,5,0.025236803882635543,1096.4424074074075,1442.5208333333333,0.5,1936.4769444444446,0.312,19,6,1,1686.5027777777777
1015085024,0.08,0.023055555555555555,112,5,0.025236803882635543,1531.5522222222223,1686.5027777777777,0.33,1936.4769444444446,0.312,21,4,0,1465.6330555555555
1015085025,0.17,0.08333333333333333,22,4,0.019977663861932147,983.5833333333334,407.2986111111111,0.23,1447.2375,0.355,14,1,0,983.5833333333334
1015085025,0.5,0.15,22,4,0.019977663861932147,945.05,983.5833333333334,0.17,1447.2375,0.355,8,4,0,906.5166666666667
1015085025,0.5,0.016666666666666666,22,4,0.019977663861932147,1848.6611111111113,906.5166666666667,0.5,1447.2375,0.355,16,2,0,3655.883333333333
1015085025,0.25,1.8,22,4,0.019977663861932147,1601.788888888889,3655.883333333333,0.5,1447.2375,0.355,19,5,1,242.96666666666667
1015085026,0.17,0.0,84,4,0.018457121372662953,1992.7594444444444,407.2986111111111,0.23,1798.5009722222221,0.21500000000000002,16,4,0,1992.7594444444444
1015085026,0.25,0.016666666666666666,84,4,0.018457121372662953,1665.0,1992.7594444444444,0.17,1798.5009722222221,0.21500000000000002,10,4,0,1337.2405555555556
1015085026,0.27,0.0,84,4,0.018457121372662953,1921.2940740740742,1337.2405555555556,0.25,1798.5009722222221,0.21500000000000002,19,0,0,2433.882222222222
1015085026,0.17,0.0,84,4,0.018457121372662953,1733.7481481481482,2433.882222222222,0.27,1798.5009722222221,0.21500000000000002,10,4,0,1430.1216666666667
1015085028,0.17,0.0,64,4,0.03062192545811721,796.9591666666666,407.2986111111111,0.23,982.9919444444445,0.1875,18,2,0,796.9591666666666
1015085028,0.22,0.27055555555555555,64,4,0.03062192545811721,828.7693055555555,796.9591666666666,0.17,982.9919444444445,0.1875,15,3,0,860.5794444444444
1015085028,0.33,0.0,64,4,0.03062192545811721,1264.5987962962963,860.5794444444444,0.22,982.9919444444445,0.1875,15,1,0,2136.257777777778
1015085028,0.03,0.024722222222222222,64,4,0.03062192545811721,1045.0028703703704,2136.257777777778,0.33,982.9919444444445,0.1875,9,0,0,138.17138888888888
1015085029,0.33,0.33555555555555555,54,2,0.008330003902761087,1874.6036111111111,407.2986111111111,0.23,3818.452916666667,0.33,13,6,1,1874.6036111111111
1015085029,0.33,0.0,54,2,0.008330003902761087,3818.452916666667,1874.6036111111111,0.33,3818.452916666667,0.33,16,1,0,5762.302222222223
1015085030,0.17,0.35,11,2,0.0075507314771118455,149.0,407.2986111111111,0.23,3253.0,0.25,15,5,1,149.0
1015085030,0.33,1.0,11,2,0.0075507314771118455,3253.0,149.0,0.17,3253.0,0.25,12,4,0,6357.0
1015085031,0.2,0.35,112,18,0.04764589249178612,59.001666666666665,407.2986111111111,0.23,506.99390432098767,0.21333333333333335,19,2,0,59.001666666666665
1015085031,0.05,0.021666666666666667,112,18,0.04764589249178612,600.2816666666668,59.001666666666665,0.2,506.99390432098767,0.21333333333333335,8,1,0,1141.5616666666667
1015085031,0.13,0.11666666666666667,112,18,0.04764589249178612,447.87833333333333,1141.5616666666667,0.05,506.99390432098767,0.21333333333333335,7,0,0,143.07166666666666
1015085031,0.33,0.0,112,18,0.04764589249178612,574.8549074074073,143.07166666666666,0.13,506.99390432098767,0.21333333333333335,15,4,0,439.9313888888889
1015085031,0.37,0.024444444444444446,112,18,0.04764589249178612,632.6435185185186,439.9313888888889,0.33,506.99390432098767,0.21333333333333335,10,3,0,1314.9275
1015085031,0.17,0.0,112,18,0.04764589249178612,875.9185185185185,1314.9275,0.37,506.99390432098767,0.21333333333333335,19,4,0,872.8966666666666
1015085031,0.1,0.3511111111111111,112,18,0.04764589249178612,773.2780555555556,872.8966666666666,0.17,506.99390432098767,0.21333333333333335,7,3,0,132.01
1015085031,0.1,0.2833333333333333,112,18,0.04764589249178612,383.1303703703704,132.01,0.1,506.99390432098767,0.21333333333333335,8,2,0,144.48444444444445
1015085031,0.1,0.0475,112,18,0.04764589249178612,141.8823148148148,144.48444444444445,0.1,506.99390432098767,0.21333333333333335,13,1,0,149.1525
1015085031,0.17,0.0,112,18,0.04764589249178612,275.82814814814816,149.1525,0.1,506.99390432098767,0.21333333333333335,19,2,0,533.8475
1015085031,0.17,0.0,112,18,0.04764589249178612,283.16953703703706,533.8475,0.17,506.99390432098767,0.21333333333333335,17,2,0,166.50861111111112
1015085031,0.33,0.0,112,18,0.04764589249178612,1006.826388888889,166.50861111111112,0.17,506.99390432098767,0.21333333333333335,9,1,0,2320.1230555555558
1015085031,0.5,0.0,112,18,0.04764589249178612,965.0044444444446,2320.1230555555558,0.33,506.99390432098767,0.21333333333333335,10,4,0,408.38166666666666
1015085031,0.5,0.0,112,18,0.04764589249178612,909.835462962963,408.38166666666666,0.5,506.99390432098767,0.21333333333333335,11,4,0,1.0016666666666667
1015085031,0.08,0.01888888888888889,112,18,0.04764589249178612,159.89425925925926,1.0016666666666667,0.5,506.99390432098767,0.21333333333333335,9,0,0,70.29944444444445
1015085031,0.13,0.03222222222222222,112,18,0.04764589249178612,79.55148148148147,70.29944444444445,0.08,506.99390432098767,0.21333333333333335,8,0,0,167.35333333333332
1015085031,0.08,0.2791666666666667,112,18,0.04764589249178612,391.77416666666664,167.35333333333332,0.13,506.99390432098767,0.21333333333333335,10,4,0,937.6697222222223
1015085031,0.33,0.0,112,18,0.04764589249178612,409.5636111111112,937.6697222222223,0.08,506.99390432098767,0.21333333333333335,14,2,0,123.66777777777777
1015085034,0.5,0.0,65,10,0.038203944150432274,1771.83,407.2986111111111,0.23,805.3903888888889,0.272,15,4,0,1771.83
1015085034,0.05,0.017222222222222222,65,10,0.038203944150432274,1386.5040277777778,1771.83,0.5,805.3903888888889,0.272,8,4,0,1001.1780555555556
1015085034,0.05,0.03027777777777778,65,10,0.038203944150432274,1350.6372222222224,1001.1780555555556,0.05,805.3903888888889,0.272,15,1,0,1278.903611111111
1015085034,0.17,0.32722222222222225,65,10,0.038203944150432274,1112.0171296296296,1278.903611111111,0.05,805.3903888888889,0.272,15,3,0,1055.9697222222221
1015085034,0.5,0.0,65,10,0.038203944150432274,874.5103703703703,1055.9697222222221,0.17,805.3903888888889,0.272,15,1,0,288.65777777777777
1015085034,0.2,0.18333333333333332,65,10,0.038203944150432274,1017.1878703703702,288.65777777777777,0.5,805.3903888888889,0.272,18,2,0,1706.9361111111111
1015085034,0.17,0.21666666666666667,65,10,0.038203944150432274,734.047962962963,1706.9361111111111,0.2,805.3903888888889,0.272,9,4,0,206.55
1015085034,0.5,0.0,65,10,0.038203944150432274,805.9297222222222,206.55,0.17,805.3903888888889,0.272,9,4,0,504.30305555555555
1015085034,0.33,0.0,65,10,0.038203944150432274,280.28453703703707,504.30305555555555,0.5,805.3903888888889,0.272,19,2,0,130.00055555555556
1015085034,0.25,0.004722222222222222,65,10,0.038203944150432274,247.95953703703705,130.00055555555556,0.33,805.3903888888889,0.272,9,0,0,109.575
1015085035,0.1,0.17222222222222222,89,4,0.014203476555694747,3.2536111111111112,407.2986111111111,0.23,1690.5405555555556,0.25,19,3,0,3.2536111111111112
1015085035,0.13,0.011111111111111112,89,4,0.014203476555694747,1508.074027777778,3.2536111111111112,0.1,1690.5405555555556,0.25,7,3,0,3012.8944444444446
1015085035,0.27,0.06666666666666667,89,4,0.014203476555694747,1030.0530555555556,3012.8944444444446,0.13,1690.5405555555556,0.25,10,6,1,74.0111111111111
1015085035,0.5,0.0,89,4,0.014203476555694747,2252.969537037037,74.0111111111111,0.27,1690.5405555555556,0.25,10,5,1,3672.0030555555554
1015085036,0.33,0.1,48,3,0.024542665606181114,29.116666666666667,407.2986111111111,0.23,987.5944444444444,0.18666666666666668,14,2,0,29.116666666666667
1015085036,0.08,0.0,48,3,0.024542665606181114,15.816666666666666,29.116666666666667,0.33,987.5944444444444,0.18666666666666668,16,2,0,2.5166666666666666
1015085036,0.15,0.1,48,3,0.024542665606181114,987.5944444444444,2.5166666666666666,0.08,987.5944444444444,0.18666666666666668,19,5,1,2931.15
1015085037,0.43,0.05,50,1,1.0,1600.0166666666667,407.2986111111111,0.23,1600.0166666666667,0.43,22,5,1,1600.0166666666667
1015085046,0.42,0.05,63,1,1.0,3094.866666666667,407.2986111111111,0.23,3094.866666666667,0.42,13,0,0,3094.866666666667
1015085049,0.42,0.08333333333333333,87,1,1.0,307.65,407.2986111111111,0.23,307.65,0.42,14,4,0,307.65
1015085087,0.67,0.16666666666666666,95,2,2.0,6120.583888888889,407.2986111111111,0.23,3070.8669444444445,0.66,18,1,0,6120.583888888889
1015085087,0.65,0.18333333333333332,95,2,2.0,3070.8669444444445,6120.583888888889,0.67,3070.8669444444445,0.66,15,2,0,21.15
1015085088,0.17,0.1,136,13,0.06988955496494291,1101.4719444444445,407.2986111111111,0.23,428.1275641025641,0.44307692307692303,16,1,0,1101.4719444444445
1015085088,0.17,0.0,136,13,0.06988955496494291,559.7443055555556,1101.4719444444445,0.17,428.1275641025641,0.44307692307692303,10,2,0,18.016666666666666
1015085088,1.0,0.0,136,13,0.06988955496494291,381.390462962963,18.016666666666666,0.17,428.1275641025641,0.44307692307692303,11,3,0,24.682777777777776
1015085088,0.17,0.06666666666666667,136,13,0.06988955496494291,262.0111111111111,24.682777777777776,1.0,428.1275641025641,0.44307692307692303,10,6,1,743.3338888888889
1015085088,0.18,0.013055555555555556,136,13,0.06988955496494291,473.22342592592594,743.3338888888889,0.17,428.1275641025641,0.44307692307692303,14,5,1,651.6536111111111
1015085088,0.2,0.01888888888888889,136,13,0.06988955496494291,935.7772222222223,651.6536111111111,0.18,428.1275641025641,0.44307692307692303,10,1,0,1412.3441666666668
1015085088,0.25,0.0763888888888889,136,13,0.06988955496494291,823.4412037037036,1412.3441666666668,0.2,428.1275641025641,0.44307692307692303,8,4,0,406.3258333333333
1015085088,0.07,0.0925,136,13,0.06988955496494291,782.667962962963,406.3258333333333,0.25,428.1275641025641,0.44307692307692303,10,5,1,529.3338888888889
1015085088,0.5,0.0,136,13,0.06988955496494291,328.08037037037036,529.3338888888889,0.07,428.1275641025641,0.44307692307692303,10,0,0,48.58138888888889
1015085088,0.42,0.15583333333333332,136,13,0.06988955496494291,192.77907407407406,48.58138888888889,0.5,428.1275641025641,0.44307692307692303,11,0,0,0.42194444444444446
1015085088,0.83,0.0,136,13,0.06988955496494291,224.33324074074073,0.42194444444444446,0.42,428.1275641025641,0.44307692307692303,11,5,1,623.9963888888889
1015085088,1.0,0.020277777777777777,136,13,0.06988955496494291,209.91916666666665,623.9963888888889,0.83,428.1275641025641,0.44307692307692303,16,5,1,5.339166666666666
1015085088,0.8,0.0,136,13,0.06988955496494291,209.8307407407407,5.339166666666666,1.0,428.1275641025641,0.44307692307692303,16,5,1,0.15666666666666668
1015085090,0.33,0.13333333333333333,64,6,0.03827348204372716,292.2313888888889,407.2986111111111,0.23,675.7712499999999,0.38833333333333336,14,1,0,292.2313888888889
1015085090,0.55,0.01888888888888889,64,6,0.03827348204372716,432.31458333333336,292.2313888888889,0.33,675.7712499999999,0.38833333333333336,10,4,0,572.3977777777778
1015085090,0.33,0.0,64,6,0.03827348204372716,497.6499074074074,572.3977777777778,0.55,675.7712499999999,0.38833333333333336,14,2,0,628.3205555555555
1015085090,0.5,0.0,64,6,0.03827348204372716,662.4611111111111,628.3205555555555,0.33,675.7712499999999,0.38833333333333336,9,0,0,786.665
1015085090,0.17,0.0,64,6,0.03827348204372716,527.5523148148148,786.665,0.5,675.7712499999999,0.38833333333333336,9,0,0,167.67138888888888
1015085090,0.45,0.03722222222222222,64,6,0.03827348204372716,853.8925925925925,167.67138888888888,0.17,675.7712499999999,0.38833333333333336,8,4,0,1607.3413888888888
1015085119,0.03,1.3333333333333333,44,6,0.08540503138437205,2219.5333333333333,407.2986111111111,0.23,650.9361111111111,0.3983333333333334,9,3,0,2219.5333333333333
1015085119,0.17,2.183333333333333,44,6,0.08540503138437205,1277.4416666666666,2219.5333333333333,0.03,650.9361111111111,0.3983333333333334,8,3,0,335.35
1015085119,0.33,0.13333333333333333,44,6,0.08540503138437205,859.8833333333333,335.35,0.17,650.9361111111111,0.3983333333333334,9,4,0,24.766666666666666
1015085119,1.33,0.5,44,6,0.08540503138437205,151.80555555555557,24.766666666666666,0.33,650.9361111111111,0.3983333333333334,8,1,0,95.3
1015085119,0.4,0.2,44,6,0.08540503138437205,114.34444444444443,95.3,1.33,650.9361111111111,0.3983333333333334,15,3,0,222.96666666666667
1015085119,0.13,2.683333333333333,44,6,0.08540503138437205,441.9888888888889,222.96666666666667,0.4,650.9361111111111,0.3983333333333334,15,3,0,1007.7
1015085124,0.08,0.5,57,4,0.48809422930260143,39.85,407.2986111111111,0.23,59.13333333333333,0.11250000000000002,10,6,1,39.85
1015085124,0.13,0.35,57,4,0.48809422930260143,67.51666666666667,39.85,0.08,59.13333333333333,0.11250000000000002,9,3,0,95.18333333333334
1015085124,0.17,0.21666666666666667,57,4,0.48809422930260143,47.12777777777777,95.18333333333334,0.13,59.13333333333333,0.11250000000000002,15,3,0,6.35
1015085124,0.07,0.3333333333333333,57,4,0.48809422930260143,65.56111111111112,6.35,0.17,59.13333333333333,0.11250000000000002,14,0,0,95.15
1015085126,0.32,0.5166666666666667,12,1,1.0,7973.75,407.2986111111111,0.23,7973.75,0.32,16,4,0,7973.75
1015085148,0.42,0.6333333333333333,62,2,0.015174012466399616,4562.266666666666,407.2986111111111,0.23,3862.7848611111112,0.5,19,0,0,4562.266666666666
1015085148,0.58,0.08027777777777778,62,2,0.015174012466399616,3862.7848611111112,4562.266666666666,0.42,3862.7848611111112,0.5,14,6,1,3163.3030555555556
1015085172,0.08,0.03333333333333333,59,2,0.017251960388780116,700.8333333333334,407.2986111111111,0.23,1741.5629166666668,0.20500000000000002,21,2,0,700.8333333333334
1015085172,0.33,0.32416666666666666,59,2,0.017251960388780116,1741.5629166666668,700.8333333333334,0.08,1741.5629166666668,0.20500000000000002,20,6,1,2782.2925
1015085173,0.55,0.8333333333333334,56,3,0.1582591493570722,3836.0666666666666,407.2986111111111,0.23,1430.3388888888887,0.35000000000000003,9,6,1,3836.0666666666666
1015085173,0.33,0.4963888888888889,56,3,0.1582591493570722,1922.843472222222,3836.0666666666666,0.55,1430.3388888888887,0.35000000000000003,19,6,1,9.620277777777778
1015085173,0.17,0.16666666666666666,56,3,0.1582591493570722,1430.3388888888887,9.620277777777778,0.33,1430.3388888888887,0.35000000000000003,8,4,0,445.32972222222224
1015085178,0.12,2.2333333333333334,77,14,0.12360363453544407,2699.4666666666667,407.2986111111111,0.23,386.98809523809524,0.275,8,3,0,2699.4666666666667
1015085178,0.33,1.6833333333333333,77,14,0.12360363453544407,1846.9916666666668,2699.4666666666667,0.12,386.98809523809524,0.275,19,2,0,994.5166666666667
1015085178,0.15,0.016666666666666666,77,14,0.12360363453544407,1340.4722222222222,994.5166666666667,0.33,386.98809523809524,0.275,10,2,0,327.43333333333334
1015085178,0.17,2.25,77,14,0.12360363453544407,503.98333333333335,327.43333333333334,0.15,386.98809523809524,0.275,8,3,0,190.0
1015085178,0.17,0.11666666666666667,77,14,0.12360363453544407,180.41111111111113,190.0,0.17,386.98809523809524,0.275,8,4,0,23.8
1015085178,0.25,0.45,77,14,0.12360363453544407,159.93333333333334,23.8,0.17,386.98809523809524,0.275,10,1,0,266.0
1015085178,0.3,0.03333333333333333,77,14,0.12360363453544407,168.22222222222223,266.0,0.25,386.98809523809524,0.275,9,3,0,214.86666666666667
1015085178,0.07,2.066666666666667,77,14,0.12360363453544407,168.3111111111111,214.86666666666667,0.3,386.98809523809524,0.275,9,4,0,24.066666666666666
1015085178,0.17,1.0,77,14,0.12360363453544407,89.53888888888889,24.066666666666666,0.07,386.98809523809524,0.275,15,5,1,29.683333333333334
1015085178,0.18,0.25,77,14,0.12360363453544407,111.47222222222223,29.683333333333334,0.17,386.98809523809524,0.275,7,3,0,280.6666666666667
1015085178,0.53,0.08333333333333333,77,14,0.12360363453544407,103.7,280.6666666666667,0.18,386.98809523809524,0.275,8,3,0,0.75
1015085178,0.58,0.55,77,14,0.12360363453544407,106.06666666666668,0.75,0.53,386.98809523809524,0.275,21,4,0,36.78333333333333
1015085178,0.5,0.03138888888888889,77,14,0.12360363453544407,17.156203703703703,36.78333333333333,0.58,386.98809523809524,0.275,11,5,1,13.935277777777777
1015085178,0.33,0.08333333333333333,77,14,0.12360363453544407,122.19444444444444,13.935277777777777,0.5,386.98809523809524,0.275,15,4,0,315.8647222222222
1015085180,0.5,14.333333333333334,84,1,1.0,1605.0333333333333,407.2986111111111,0.23,1605.0333333333333,0.5,17,4,0,1605.0333333333333
1015085184,0.08,0.55,157,1,1.0,1002.0333333333333,407.2986111111111,0.23,1002.0333333333333,0.08,7,4,0,1002.0333333333333
1015085187,0.12,1.85,138,14,0.04410069527502394,99.23333333333333,407.2986111111111,0.23,551.2972023809524,0.20500000000000002,9,6,1,99.23333333333333
1015085187,0.1,1.7333333333333334,138,14,0.04410069527502394,72.0,99.23333333333333,0.12,551.2972023809524,0.20500000000000002,5,1,0,44.766666666666666
1015085187,0.17,1.3666666666666667,138,14,0.04410069527502394,55.81666666666666,44.766666666666666,0.1,551.2972023809524,0.20500000000000002,5,2,0,23.45
1015085187,0.25,0.6,138,14,0.04410069527502394,110.96111111111111,23.45,0.17,551.2972023809524,0.20500000000000002,5,6,1,264.6666666666667
1015085187,0.17,0.55,138,14,0.04410069527502394,99.16111111111111,264.6666666666667,0.25,551.2972023809524,0.20500000000000002,15,6,1,9.366666666666667
1015085187,0.17,2.4166666666666665,138,14,0.04410069527502394,216.15555555555557,9.366666666666667,0.17,551.2972023809524,0.20500000000000002,5,1,0,374.43333333333334
1015085187,0.3,0.4166666666666667,138,14,0.04410069527502394,320.3388888888889,374.43333333333334,0.17,551.2972023809524,0.20500000000000002,6,4,0,577.2166666666667
1015085187,0.17,4.05,138,14,0.04410069527502394,365.1111111111111,577.2166666666667,0.3,551.2972023809524,0.20500000000000002,6,3,0,143.68333333333334
1015085187,0.25,0.3333333333333333,138,14,0.04410069527502394,368.09999999999997,143.68333333333334,0.17,551.2972023809524,0.20500000000000002,6,5,1,383.4
1015085187,0.17,0.23333333333333334,138,14,0.04410069527502394,248.31111111111105,383.4,0.25,551.2972023809524,0.20500000000000002,7,0,0,217.85
1015085187,0.17,0.7333333333333333,138,14,0.04410069527502394,624.4166666666666,217.85,0.17,551.2972023809524,0.20500000000000002,7,4,0,1272.0
1015085187,0.33,0.15,138,14,0.04410069527502394,976.5611111111111,1272.0,0.17,551.2972023809524,0.20500000000000002,7,1,0,1439.8333333333333
1015085187,0.17,0.6833333333333333,138,14,0.04410069527502394,1796.8222222222223,1439.8333333333333,0.33,551.2972023809524,0.20500000000000002,22,0,0,2678.633333333333
1015085187,0.33,0.05583333333333333,138,14,0.04410069527502394,1436.0313888888888,2678.633333333333,0.17,551.2972023809524,0.20500000000000002,19,1,0,189.6275
1015085188,0.5,1.9833333333333334,114,7,0.021798742247173514,300.65,407.2986111111111,0.23,1143.9309523809522,0.24571428571428572,6,4,0,300.65
1015085188,0.33,0.2833333333333333,114,7,0.021798742247173514,584.1333333333333,300.65,0.5,1143.9309523809522,0.24571428571428572,10,5,1,867.6166666666667
1015085188,0.25,0.25,114,7,0.021798742247173514,740.8222222222222,867.6166666666667,0.33,1143.9309523809522,0.24571428571428572,8,0,0,1054.2
1015085188,0.17,0.03333333333333333,114,7,0.021798742247173514,1148.1666666666667,1054.2,0.25,1143.9309523809522,0.24571428571428572,19,0,0,1522.6833333333334
1015085188,0.13,0.16666666666666666,114,7,0.021798742247173514,1211.7833333333333,1522.6833333333334,0.17,1143.9309523809522,0.24571428571428572,21,2,0,1058.4666666666667
1015085188,0.17,2.2,114,7,0.021798742247173514,1184.6833333333334,1058.4666666666667,0.13,1143.9309523809522,0.24571428571428572,10,1,0,972.9
1015085188,0.17,0.2,114,7,0.021798742247173514,1420.788888888889,972.9,0.17,1143.9309523809522,0.24571428571428572,9,3,0,2231.0
1015085190,0.17,0.45,61,2,0.02509169795868582,1295.5666666666666,407.2986111111111,0.23,1604.275,0.17,14,6,1,1295.5666666666666
1015085190,0.17,0.16666666666666666,61,2,0.02509169795868582,1604.275,1295.5666666666666,0.17,1604.275,0.17,7,2,0,1912.9833333333333
1015085192,0.3,23.483333333333334,44,3,0.18070021332664074,2120.8,407.2986111111111,0.23,839.75,0.29333333333333333,16,6,1,2120.8
1015085192,0.25,0.6,44,3,0.18070021332664074,1238.3833333333334,2120.8,0.3,839.75,0.29333333333333333,12,0,0,355.96666666666664
1015085192,0.33,3.0,44,3,0.18070021332664074,839.75,355.96666666666664,0.25,839.75,0.29333333333333333,6,2,0,42.483333333333334
1015085197,0.17,0.15555555555555556,116,7,0.03671819031776291,3404.961111111111,407.2986111111111,0.23,1140.05,0.24000000000000002,17,1,0,3404.961111111111
1015085197,0.33,1.4983333333333333,116,7,0.03671819031776291,3166.0008333333335,3404.961111111111,0.17,1140.05,0.24000000000000002,16,4,0,2927.0405555555553
1015085197,0.23,0.4666666666666667,116,7,0.03671819031776291,2254.972222222222,2927.0405555555553,0.33,1140.05,0.24000000000000002,16,1,0,432.915
1015085197,0.33,0.36666666666666664,116,7,0.03671819031776291,1357.1518518518517,432.915,0.23,1140.05,0.24000000000000002,8,3,0,711.5
1015085197,0.33,0.06666666666666667,116,7,0.03671819031776291,449.76611111111106,711.5,0.33,1140.05,0.24000000000000002,21,4,0,204.88333333333333
1015085197,0.12,3.6166666666666667,116,7,0.03671819031776291,308.25,204.88333333333333,0.33,1140.05,0.24000000000000002,5,5,1,8.366666666666667
1015085197,0.17,0.3333333333333333,116,7,0.03671819031776291,167.9777777777778,8.366666666666667,0.12,1140.05,0.24000000000000002,8,3,0,290.68333333333334
1015085209,1.0,1.5666666666666667,196,11,0.046395013707617686,1252.25,407.2986111111111,0.23,631.1378787878788,0.3590909090909091,14,1,0,1252.25
1015085209,0.08,0.43333333333333335,196,11,0.046395013707617686,1330.65,1252.25,1.0,631.1378787878788,0.3590909090909091,7,4,0,1409.05
1015085209,0.75,1.9166666666666667,196,11,0.046395013707617686,945.0222222222222,1409.05,0.08,631.1378787878788,0.3590909090909091,13,4,0,173.76666666666668
1015085209,0.17,0.45,196,11,0.046395013707617686,802.1222222222223,173.76666666666668,0.75,631.1378787878788,0.3590909090909091,21,3,0,823.55
1015085209,0.58,0.08333333333333333,196,11,0.046395013707617686,363.0611111111111,823.55,0.17,631.1378787878788,0.3590909090909091,17,0,0,91.86666666666666
1015085209,0.25,2.3,196,11,0.046395013707617686,615.6222222222223,91.86666666666666,0.58,631.1378787878788,0.3590909090909091,12,4,0,931.45
1015085209,0.17,1.1,196,11,0.046395013707617686,419.31111111111113,931.45,0.25,631.1378787878788,0.3590909090909091,7,0,0,234.61666666666667
1015085209,0.33,0.06666666666666667,196,11,0.046395013707617686,440.08888888888896,234.61666666666667,0.17,631.1378787878788,0.3590909090909091,17,6,1,154.2
1015085209,0.33,0.3333333333333333,196,11,0.046395013707617686,551.9055555555556,154.2,0.33,631.1378787878788,0.3590909090909091,12,3,0,1266.9
1015085209,0.12,1.0,196,11,0.046395013707617686,476.59999999999997,1266.9,0.33,631.1378787878788,0.3590909090909091,20,3,0,8.7
1015085209,0.17,0.05,196,11,0.046395013707617686,623.9222222222223,8.7,0.12,631.1378787878788,0.3590909090909091,17,0,0,596.1666666666666
1015085480,0.17,3.3,40,4,0.017996699667732808,594.2491666666666,407.2986111111111,0.23,1482.140138888889,0.125,7,3,0,594.2491666666666
1015085480,0.17,0.16833333333333333,40,4,0.017996699667732808,590.4070833333333,594.2491666666666,0.17,1482.140138888889,0.125,18,6,1,586.565
1015085480,0.08,3.7402777777777776,40,4,0.017996699667732808,1596.8085185185184,586.565,0.17,1482.140138888889,0.125,3,3,0,3609.611388888889
1015085480,0.08,0.5219444444444444,40,4,0.017996699667732808,1778.1037962962964,3609.611388888889,0.08,1482.140138888889,0.125,14,1,0,1138.135
1015085484,0.17,1.0719444444444444,22,2,0.23690249981491995,2446.9094444444445,407.2986111111111,0.23,1324.7622222222221,0.195,6,2,0,2446.9094444444445
1015085484,0.22,0.4236111111111111,22,2,0.23690249981491995,1324.7622222222221,2446.9094444444445,0.17,1324.7622222222221,0.195,17,3,0,202.615
1015085490,0.17,1.3725,112,2,0.037820447861514124,1708.4711111111112,407.2986111111111,0.23,1488.8129166666668,0.245,11,3,0,1708.4711111111112
1015085490,0.32,0.1511111111111111,112,2,0.037820447861514124,1488.8129166666668,1708.4711111111112,0.17,1488.8129166666668,0.245,8,0,0,1269.1547222222223
1015085528,0.5,0.25,99,1,1.0,567.9952777777778,407.2986111111111,0.23,567.9952777777778,0.5,18,5,1,567.9952777777778
1015085536,0.5,0.15222222222222223,83,1,1.0,4113.259722222222,407.2986111111111,0.23,4113.259722222222,0.5,16,3,0,4113.259722222222
1015085541,0.25,0.24222222222222223,79,1,1.0,244.7577777777778,407.2986111111111,0.23,244.7577777777778,0.25,15,5,1,244.7577777777778
1015085546,0.5,0.24472222222222223,56,1,1.0,1801.588611111111,407.2986111111111,0.23,1801.588611111111,0.5,18,4,0,1801.588611111111
1015085554,0.17,0.0675,191,6,0.023441004747300858,509.59055555555557,407.2986111111111,0.23,1108.7786574074073,0.18166666666666667,16,1,0,509.59055555555557
1015085554,0.17,0.0925,191,6,0.023441004747300858,290.5494444444445,509.59055555555557,0.17,1108.7786574074073,0.18166666666666667,16,4,0,71.50833333333334
1015085554,0.25,0.3333333333333333,191,6,0.023441004747300858,1314.6637962962961,71.50833333333334,0.17,1108.7786574074073,0.18166666666666667,19,4,0,3362.8925
1015085554,0.17,0.8316666666666667,191,6,0.023441004747300858,1424.7786111111109,3362.8925,0.25,1108.7786574074073,0.18166666666666667,18,4,0,839.935
1015085554,0.2,0.38333333333333336,191,6,0.023441004747300858,1406.7975,839.935,0.17,1108.7786574074073,0.18166666666666667,12,5,1,17.565
1015085554,0.13,0.16944444444444445,191,6,0.023441004747300858,902.8935185185186,17.565,0.2,1108.7786574074073,0.18166666666666667,15,5,1,1851.1805555555557
1015085571,0.28,0.3388888888888889,117,5,0.01775187100405692,321.7597222222222,407.2986111111111,0.23,1416.322111111111,0.33999999999999997,19,3,0,321.7597222222222
1015085571,0.33,0.21166666666666667,117,5,0.01775187100405692,181.6934722222222,321.7597222222222,0.28,1416.322111111111,0.33999999999999997,13,5,1,41.62722222222222
1015085571,0.42,0.2783333333333333,117,5,0.01775187100405692,147.10675925925923,41.62722222222222,0.33,1416.322111111111,0.33999999999999997,19,1,0,77.93333333333334
